,0_x,+,−,?,communictaion,quality,price,safety
166,столкнуться проблема оформление накопительный счёт управлять процент выдаваться бесплатный дебитовый карта оперирование счёт очень приятно,0.8961627339077709,0.10070267627006488,0.0031345898221643628,0.0,1.0,0.0,0.0
167,весь здравствуйте хотеть поделиться история оставить жалоба сотрудник call центр альфа банк,0.0013361212870309724,0.9270991238771726,0.07156475483579641,1.0,0.0,0.0,0.0
168,поездка другой страна совершить несколько перевод юнистрим карта росбанк приехать получить наличный,0.655291379432456,0.14589244211156271,0.1988161784559814,0.0,1.0,0.0,0.0
169,несовершеннолетний дочь являться наследница вклад банк тинькофф,0.23115515785149077,0.029890921997601873,0.7389539201509074,0.0,1.0,0.0,0.0
170,п к елена быть являться должник исполнительный производство 51 20 18 ип 94 40 13 04 2020г,0.0005027373086484838,0.052359105474061765,0.9471381572172897,1.0,0.0,0.0,0.0
171,банк начать слать куча смс реклама свой продукт,0.10596293538024795,0.7213782524448892,0.1726588121748629,1.0,0.0,0.0,0.0
172,утром 06 08 22 посетить сокольнический отделение г москва открыть счёт уточнить также условие открытие вклад,0.10152020286036,0.041460193651938995,0.857019603487701,0.0,1.0,0.0,0.0
173,хотеть выразить искренний благодарность сотрудница совкомбанк старший специалист наталья,0.9566612500473691,0.017517563311180505,0.025821186641450257,0.6666666666666666,0.3333333333333333,0.0,0.0
174,27 10 2021 9 00 г,0.0765498225060678,0.393553199052486,0.5298969784414461,1.0,0.0,0.0,0.0
175,1,0.2227704243447345,0.42621309505284366,0.3510164806024218,1.0,0.0,0.0,0.0
176,банкомат съесть наличный не зачислить счёт вносить наличный счёт банкомат съесть деньга написать ошибка выплюнуть карта,0.004606431667963712,0.981325018599165,0.01406854973287139,0.0,1.0,0.0,0.0
177,не хотеть сюда писать видимо другой путь достучаться банк практически,0.00871452862846263,0.9780550084091282,0.013230462962409246,1.0,0.0,0.0,0.0
178,банкомат калининград не работать выдавать ошибка операция,0.005557676293980993,0.9612363928682705,0.03320593083774856,0.0,1.0,0.0,0.0
179,ужасный обращение ужасный сотрудник телефон б ия,0.00026267801111340124,0.9977647503013048,0.001972571687581826,1.0,0.0,0.0,0.0
